Karl Ferdinand Braun,physics,1909,in recognition of their contributions to the development of wireless telegraphy
Wilhelm Ostwald,chemistry,1909,in recognition of his work on catalysis and for his investigations into the fundamental principles governing chemical equilibria and rates of reaction
Emil Theodor Kocher,medicine,1909,"for his work on the physiology, pathology and surgery of the thyroid gland"
Selma Ottilia Lovisa Lagerlöf,literature,1909,"in appreciation of the lofty idealism, vivid imagination and spiritual perception that characterize her writings"
Auguste Marie François Beernaert,peace,1909,for their prominent position in the international movement for peace and arbitration
"Paul Henri Benjamin Balluet d’Estournelles de Constant, Baron de Constant de Rebecque",peace,1909,for their prominent position in the international movement for peace and arbitration
Gabriel Lippmann,physics,1908,for his method of reproducing colours photographically based on the phenomenon of interference
Ernest Rutherford,chemistry,1908,"for his investigations into the disintegration of the elements, and the chemistry of radioactive substances"
Ilya Ilyich Mechnikov,medicine,1908,in recognition of their work on immunity
Paul Ehrlich,medicine,1908,in recognition of their work on immunity
Rudolf Christoph Eucken,literature,1908,"in recognition of his earnest search for truth, his penetrating power of thought, his wide range of vision, and the warmth and strength in presentation with which in his numerous works he has vindicated and developed an idealistic philosophy of life"
Klas Pontus Arnoldson,peace,1908,"for their long time work for the cause of peace as politicians, peace society leaders, orators and authors"
Fredrik Bajer,peace,1908,"for their long time work for the cause of peace as politicians, peace society leaders, orators and authors"
Albert Abraham Michelson,physics,1907,for his optical precision instruments and the spectroscopic and metrological investigations carried out with their aid
Eduard Buchner,chemistry,1907,for his biochemical researches and his discovery of cell-free fermentation
Charles Louis Alphonse Laveran,medicine,1907,in recognition of his work on the role played by protozoa in causing diseases
Rudyard Kipling,literature,1907,"in consideration of the power of observation, originality of imagination, virility of ideas and remarkable talent for narration which characterize the creations of this world-famous author"
Ernesto Teodoro Moneta,peace,1907,"for his work in the press and in peace meetings, both public and private, for an understanding between France and Italy"
Louis Renault,peace,1907,for his decisive influence upon the conduct and outcome of the Hague and Geneva Conferences
Joseph John Thomson,physics,1906,in recognition of the great merits of his theoretical and experimental investigations on the conduction of electricity by gases
Henri Moissan,chemistry,1906,"in recognition of the great services rendered by him in his investigation and isolation of the element fluorine, and for the adoption in the service of science of the electric furnace called after him"
Camillo Golgi,medicine,1906,in recognition of their work on the structure of the nervous system
Santiago Ramón y Cajal,medicine,1906,in recognition of their work on the structure of the nervous system
Giosuè Carducci,literature,1906,"not only in consideration of his deep learning and critical research, but above all as a tribute to the creative energy, freshness of style, and lyrical force which characterize his poetic masterpieces"
Theodore Roosevelt,peace,1906,"for his role in bringing to an end the bloody war recently waged between two of the world’s great powers, Japan and Russia"
Philipp Eduard Anton von Lenard,physics,1905,for his work on cathode rays
Johann Friedrich Wilhelm Adolf von Baeyer,chemistry,1905,"in recognition of his services in the advancement of organic chemistry and the chemical industry, through his work on organic dyes and hydroaromatic compounds"
Robert Koch,medicine,1905,for his investigations and discoveries in relation to tuberculosis
Henryk Sienkiewicz,literature,1905,because of his outstanding merits as an epic writer
Bertha von Suttner,peace,1905,for her audacity to oppose the horrors of war
Lord Rayleigh (John William Strutt),physics,1904,for his investigations of the densities of the most important gases and for his discovery of argon in connection with these studies
Sir William Ramsay,chemistry,1904,"in recognition of his services in the discovery of the inert gaseous elements in air, and his determination of their place in the periodic system"
Ivan Petrovich Pavlov,medicine,1904,"in recognition of his work on the physiology of digestion, through which knowledge on vital aspects of the subject has been transformed and enlarged"
Frédéric Mistral,literature,1904,"in recognition of the fresh originality and true inspiration of his poetic production, which faithfully reflects the natural scenery and native spirit of his people, and, in addition, his significant work as a Provençal philologist"
José Echegaray y Eizaguirre,literature,1904,"in recognition of the numerous and brilliant compositions which, in an individual and original manner, have revived the great traditions of the Spanish drama"
"Institut de droit international (Institute of International Law)
",peace,1904,for its striving in public law to develop peaceful ties between nations and to make the laws of war more humane
Antoine Henri Becquerel,physics,1903,in recognition of the extraordinary services he has rendered by his discovery of spontaneous radioactivity
Pierre Curie,physics,1903,in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel
"Marie Curie, née Sklodowska",physics,1903,in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel
Svante August Arrhenius,chemistry,1903,in recognition of the extraordinary services he has rendered to the advancement of chemistry by his electrolytic theory of dissociation
Niels Ryberg Finsen,medicine,1903,"in recognition of his contribution to the treatment of diseases, especially lupus vulgaris, with concentrated light radiation, whereby he has opened a new avenue for medical science"
